idGrade,x,y,t_med_medio,t_max_med,t_min_med,v_vento_medio,v_rajada_max
1727,-61.0,-9.5,25.905,38.106,13.778,1.156,23.736
1728,-60.5,-9.5,25.855,38.12,13.67,1.148,23.323
1729,-60.0,-9.5,25.797,38.15,13.587,1.136,23.356
1730,-59.5,-9.5,25.739,38.184,13.636,1.121,23.989
1731,-59.0,-9.5,25.639,38.24,13.723,1.123,25.739
1732,-58.5,-9.5,25.627,38.281,13.873,1.113,26.603
1733,-58.0,-9.5,26.054,38.32,14.149,1.018,23.027
1734,-57.5,-9.5,26.833,38.473,15.224,0.78,19.813
1735,-57.0,-9.5,26.387,38.311,14.544,0.95,20.95
1736,-56.5,-9.5,25.783,37.94,13.777,1.183,22.723
1737,-56.0,-9.5,25.583,37.706,13.714,1.188,23.046
1738,-55.5,-9.5,25.644,37.905,13.857,1.119,22.475
1739,-55.0,-9.5,25.81,38.375,14.244,0.996,21.74
1740,-54.5,-9.5,25.869,38.443,14.223,1.054,21.835
1741,-54.0,-9.5,25.957,38.49,14.121,1.193,22.066
1742,-53.5,-9.5,26.087,38.578,14.275,1.291,22.263
1743,-53.0,-9.5,26.113,38.689,14.278,1.356,22.327
1744,-52.5,-9.5,26.192,38.739,14.484,1.412,22.511
1745,-52.0,-9.5,26.258,38.804,14.642,1.429,22.503
1746,-51.5,-9.5,26.346,38.945,14.777,1.425,22.499
1747,-51.0,-9.5,26.533,39.239,14.961,1.377,22.467
1748,-50.5,-9.5,26.909,39.862,15.27,1.204,22.661
1749,-50.0,-9.5,26.702,39.527,15.102,1.341,22.418
1750,-49.5,-9.5,26.499,39.243,14.884,1.469,22.03
1751,-49.0,-9.5,26.512,39.273,15.046,1.457,21.695
1752,-48.5,-9.5,26.618,39.43,15.438,1.392,21.086
1753,-48.0,-9.5,26.595,39.404,15.474,1.399,20.818
1754,-47.5,-9.5,26.412,39.148,14.999,1.568,21.162
1755,-47.0,-9.5,26.272,38.984,14.568,1.706,21.202
1756,-46.5,-9.5,26.258,39.02,14.241,1.756,20.996
1757,-46.0,-9.5,26.376,39.287,14.044,1.679,20.664
1758,-45.5,-9.5,26.695,39.277,14.738,1.971,20.861
1759,-45.0,-9.5,26.712,39.26,14.692,1.951,20.851
1760,-44.5,-9.5,26.882,39.54,14.677,1.74,20.977
1761,-44.0,-9.5,26.831,39.418,14.65,1.843,20.87
1762,-43.5,-9.5,26.529,38.989,14.16,2.135,21.007
1763,-43.0,-9.5,26.747,38.955,14.595,2.225,20.519
1764,-42.5,-9.5,27.015,38.677,15.58,2.501,20.282
1765,-42.0,-9.5,27.193,37.893,17.411,3.205,22.167
1766,-41.5,-9.5,26.576,38.456,15.774,2.634,20.954
1767,-41.0,-9.5,26.501,38.567,15.911,2.77,20.469
1768,-40.5,-9.5,27.189,39.07,17.449,3.402,18.356
1769,-40.0,-9.5,26.386,38.403,15.814,2.917,21.118
1770,-39.5,-9.5,25.996,38.135,15.282,3.038,21.202
1771,-39.0,-9.5,26.052,38.307,15.543,2.773,21.142
1772,-38.5,-9.5,26.101,38.493,15.718,2.62,20.502
1773,-38.0,-9.5,26.634,39.139,16.37,2.448,18.944
1774,-37.5,-9.5,26.653,39.358,16.5,2.266,18.318
1775,-37.0,-9.5,25.554,37.99,16.293,2.345,18.314
1776,-36.5,-9.5,25.098,37.882,16.428,2.309,17.365
1777,-36.0,-9.5,25.314,35.965,17.083,2.46,22.404
1778,-35.5,-9.5,25.386,35.756,17.196,2.293,21.467
1779,-35.0,-9.5,25.376,36.372,16.866,2.386,20.577
1780,-34.5,-9.5,25.428,36.505,16.773,2.453,20.343
1781,-74.0,-10.0,25.555,37.373,13.992,1.219,30.119
1782,-73.5,-10.0,25.539,37.451,13.915,1.239,31.594
1783,-73.0,-10.0,25.521,37.503,13.829,1.248,32.595
1784,-72.5,-10.0,25.505,37.458,13.742,1.229,31.865
1785,-72.0,-10.0,25.475,37.323,13.568,1.174,29.483
1786,-71.5,-10.0,25.426,37.183,13.244,1.09,26.616
1787,-71.0,-10.0,25.331,37.117,12.671,0.989,24.132
1788,-70.5,-10.0,25.223,37.139,11.984,0.873,21.933
1789,-70.0,-10.0,25.157,37.184,11.541,0.8,20.62
1790,-69.5,-10.0,25.163,37.095,11.627,0.84,20.444
1791,-69.0,-10.0,25.175,36.943,11.802,0.92,20.301
1792,-68.5,-10.0,25.245,36.919,11.993,0.971,20.24
1793,-68.0,-10.0,25.397,37.002,12.344,1.004,20.366
1794,-67.5,-10.0,25.564,37.117,12.712,1.029,20.531
1795,-67.0,-10.0,25.697,37.199,13.105,1.046,20.79
1796,-66.5,-10.0,25.767,37.238,13.431,1.06,21.249
1797,-66.0,-10.0,25.789,37.293,13.663,1.074,21.855
1798,-65.5,-10.0,25.842,37.393,13.87,1.086,22.439
1799,-65.0,-10.0,25.895,37.567,13.956,1.126,23.35
1800,-64.5,-10.0,25.969,37.785,14.142,1.169,24.5
1801,-64.0,-10.0,26.015,38.003,14.256,1.252,26.24
1802,-63.5,-10.0,26.098,38.236,14.598,1.357,28.688
1803,-63.0,-10.0,26.161,38.373,14.929,1.436,30.477
1804,-62.5,-10.0,26.099,38.31,14.524,1.378,28.942
1805,-62.0,-10.0,26.016,38.257,13.865,1.282,26.502
1806,-61.5,-10.0,25.949,38.267,13.399,1.24,25.351
1807,-61.0,-10.0,25.869,38.259,13.15,1.227,24.662
1808,-60.5,-10.0,25.796,38.2,13.107,1.197,23.871
1809,-60.0,-10.0,25.722,38.172,13.108,1.171,23.624
1810,-59.5,-10.0,25.634,38.179,13.162,1.158,24.232
1811,-59.0,-10.0,25.527,38.252,13.538,1.143,26.719
1812,-58.5,-10.0,25.434,38.31,13.926,1.134,29.369
1813,-58.0,-10.0,25.811,38.352,13.657,1.082,24.146
1814,-57.5,-10.0,26.254,38.417,14.134,0.975,21.331
1815,-57.0,-10.0,26.035,38.254,13.821,1.087,21.803
1816,-56.5,-10.0,25.582,37.772,13.488,1.317,24.04
1817,-56.0,-10.0,25.4,37.375,13.641,1.232,23.911
1818,-55.5,-10.0,25.51,37.648,13.791,1.102,22.71
1819,-55.0,-10.0,25.861,38.632,14.758,0.787,21.163
1820,-54.5,-10.0,25.85,38.56,14.28,0.962,21.543
1821,-54.0,-10.0,25.903,38.582,13.828,1.196,21.921
1822,-53.5,-10.0,25.949,38.636,13.778,1.322,22.143
1823,-53.0,-10.0,26.066,38.746,13.976,1.38,22.184
1824,-52.5,-10.0,26.132,38.795,14.129,1.431,22.245
1825,-52.0,-10.0,26.138,38.834,14.14,1.461,22.173
1826,-51.5,-10.0,26.248,38.983,14.328,1.462,22.207
1827,-51.0,-10.0,26.354,39.153,14.465,1.442,22.106
1828,-50.5,-10.0,26.471,39.358,14.463,1.42,22.007
1829,-50.0,-10.0,26.482,39.5,14.013,1.451,21.536
1830,-49.5,-10.0,26.475,39.581,13.719,1.482,21.133
1831,-49.0,-10.0,26.508,39.454,14.588,1.515,21.274
1832,-48.5,-10.0,26.965,39.887,16.055,1.537,20.996
1833,-48.0,-10.0,26.783,39.672,15.746,1.564,21.062
1834,-47.5,-10.0,26.278,39.102,14.691,1.676,21.316
1835,-47.0,-10.0,26.064,38.841,14.218,1.824,21.322
1836,-46.5,-10.0,25.856,38.585,13.739,2.035,21.283
1837,-46.0,-10.0,25.675,38.237,13.363,2.316,21.392
1838,-45.5,-10.0,26.228,38.316,14.1,2.403,21.618
1839,-45.0,-10.0,26.494,38.868,14.139,2.102,20.578
1840,-44.5,-10.0,26.415,39.011,14.025,1.941,20.677
1841,-44.0,-10.0,26.494,39.064,14.208,1.941,20.888
1842,-43.5,-10.0,26.559,38.986,14.4,2.04,20.79
1843,-43.0,-10.0,26.711,38.785,14.791,2.235,19.936
1844,-42.5,-10.0,27.565,38.435,15.53,2.497,15.889
1845,-42.0,-10.0,26.714,38.271,15.753,2.679,20.478
1846,-41.5,-10.0,26.013,38.253,14.751,2.582,20.872
1847,-41.0,-10.0,25.779,38.239,14.593,2.622,20.944
1848,-40.5,-10.0,25.807,38.235,15.209,2.724,20.813
1849,-40.0,-10.0,25.617,38.078,15.141,2.832,20.788
1850,-39.5,-10.0,25.503,37.801,14.63,3.398,20.906
1851,-39.0,-10.0,25.653,38.216,15.141,2.816,21.217
1852,-38.5,-10.0,25.869,38.886,14.85,2.662,18.359
1853,-38.0,-10.0,25.936,38.714,15.709,2.516,18.926
1854,-37.5,-10.0,25.986,39.042,16.497,2.329,18.46
1855,-37.0,-10.0,25.706,37.969,16.56,2.326,18.222
1856,-36.5,-10.0,25.55,37.107,17.135,2.249,17.735
1857,-36.0,-10.0,25.741,36.621,17.5,2.357,19.73
1858,-35.5,-10.0,25.493,36.382,17.022,2.411,20.842
1859,-35.0,-10.0,25.47,36.534,16.841,2.426,20.381
1860,-73.0,-10.5,25.508,37.356,13.748,1.198,30.012
1861,-72.5,-10.5,25.484,37.318,13.621,1.177,29.345
1862,-72.0,-10.5,25.446,37.238,13.407,1.135,27.845
1863,-71.5,-10.5,25.386,37.152,13.07,1.075,25.947
1864,-71.0,-10.5,25.329,37.085,12.693,1.002,23.933
1865,-70.5,-10.5,25.246,37.048,12.232,0.938,22.309
1866,-70.0,-10.5,25.179,37.004,11.894,0.914,21.16
1867,-69.5,-10.5,25.092,36.862,11.61,0.931,20.046
1868,-69.0,-10.5,24.963,36.678,11.23,0.961,18.893
1869,-68.5,-10.5,24.973,36.667,11.24,0.974,18.786
1870,-68.0,-10.5,25.162,36.813,11.767,0.991,19.598
1871,-67.5,-10.5,25.385,36.981,12.363,1.013,20.398
1872,-67.0,-10.5,25.54,37.091,12.779,1.045,21.033
1873,-66.5,-10.5,25.659,37.183,13.131,1.066,21.61
1874,-66.0,-10.5,25.708,37.278,13.429,1.086,22.298
1875,-65.5,-10.5,25.783,37.464,13.585,1.098,22.742
1876,-65.0,-10.5,25.837,37.599,13.722,1.146,23.689
1877,-64.5,-10.5,25.907,37.841,13.818,1.182,24.664
1878,-64.0,-10.5,25.961,38.009,13.985,1.253,26.101
1879,-63.5,-10.5,26.029,38.209,14.192,1.325,27.739
1880,-63.0,-10.5,26.065,38.296,14.338,1.365,28.666
1881,-62.5,-10.5,26.038,38.33,13.925,1.341,27.927
1882,-62.0,-10.5,26.017,38.41,13.289,1.302,27.074
1883,-61.5,-10.5,26.005,38.461,12.924,1.287,26.82
1884,-61.0,-10.5,25.908,38.407,12.726,1.273,25.806
1885,-60.5,-10.5,25.738,38.275,12.519,1.241,24.511
1886,-60.0,-10.5,25.593,38.171,12.394,1.218,23.685
1887,-59.5,-10.5,25.51,38.105,12.435,1.189,23.454
1888,-59.0,-10.5,25.487,38.131,12.663,1.153,23.984
1889,-58.5,-10.5,25.53,38.258,12.876,1.138,24.257
1890,-58.0,-10.5,25.669,38.502,12.801,1.12,22.637
1891,-57.5,-10.5,25.79,38.666,12.856,1.11,21.512
1892,-57.0,-10.5,25.765,38.455,12.967,1.174,21.863
1893,-56.5,-10.5,25.628,38.051,13.158,1.281,23.085
1894,-56.0,-10.5,25.552,37.837,13.328,1.279,23.414
1895,-55.5,-10.5,25.626,38.044,13.403,1.205,22.543
1896,-55.0,-10.5,25.755,38.416,13.662,1.116,21.868
1897,-54.5,-10.5,25.803,38.551,13.568,1.163,21.752
1898,-54.0,-10.5,25.849,38.632,13.387,1.294,21.916
1899,-53.5,-10.5,25.877,38.675,13.312,1.371,21.975
1900,-53.0,-10.5,25.945,38.753,13.463,1.426,22.076
1901,-52.5,-10.5,25.965,38.784,13.543,1.48,22.004
1902,-52.0,-10.5,26.036,38.851,13.702,1.495,21.921
1903,-51.5,-10.5,26.158,38.989,13.949,1.507,21.916
1904,-51.0,-10.5,26.273,39.165,14.119,1.513,21.853
1905,-50.5,-10.5,26.341,39.34,13.942,1.5,21.588
1906,-50.0,-10.5,26.469,39.777,12.975,1.481,20.686
1907,-49.5,-10.5,26.6,40.227,11.922,1.444,19.695
1908,-49.0,-10.5,26.423,39.521,14.012,1.54,21.089
1909,-48.5,-10.5,26.699,39.672,15.376,1.572,21.074
1910,-48.0,-10.5,26.527,39.47,15.179,1.618,21.171
1911,-47.5,-10.5,26.051,38.971,14.341,1.745,21.503
1912,-47.0,-10.5,25.823,38.693,13.953,1.895,21.503
1913,-46.5,-10.5,25.513,38.305,13.327,2.193,21.433
1914,-46.0,-10.5,24.259,36.799,11.773,3.244,22.452
1915,-45.5,-10.5,25.622,38.081,12.495,2.208,20.418
1916,-45.0,-10.5,26.235,38.62,12.405,1.768,18.334
1917,-44.5,-10.5,26.181,38.916,13.431,1.913,20.388
1918,-44.0,-10.5,26.437,39.07,13.765,1.826,21.37
1919,-43.5,-10.5,26.621,39.152,13.801,1.754,21.75
1920,-43.0,-10.5,26.59,38.878,14.375,2.095,20.229
1921,-42.5,-10.5,26.477,38.548,14.707,2.311,19.705
1922,-42.0,-10.5,26.029,38.294,14.535,2.427,20.35
1923,-41.5,-10.5,25.193,38.021,13.133,2.538,20.745
1924,-41.0,-10.5,24.868,37.926,12.556,2.589,21.003
1925,-40.5,-10.5,25.122,37.967,14.482,2.604,21.663
1926,-40.0,-10.5,24.66,37.704,14.784,2.715,19.351
1927,-39.5,-10.5,25.449,38.215,14.962,2.821,21.835
1928,-39.0,-10.5,24.707,38.451,14.276,3.107,26.333
1929,-38.5,-10.5,25.388,38.221,15.105,2.607,20.141
1930,-38.0,-10.5,25.149,38.123,15.193,2.496,19.007
1931,-37.5,-10.5,25.983,38.174,16.076,2.702,19.608
1932,-37.0,-10.5,25.905,37.364,17.111,2.421,18.475
1933,-36.5,-10.5,26.132,35.524,18.338,1.709,14.54
1934,-36.0,-10.5,25.817,36.655,17.426,2.275,18.59
1935,-35.5,-10.5,25.59,36.718,16.926,2.388,19.677
1936,-71.5,-11.0,25.366,37.108,12.981,1.065,25.261
1937,-71.0,-11.0,25.322,37.04,12.701,1.014,23.651
1938,-70.5,-11.0,25.242,36.973,12.309,0.976,22.25
1939,-70.0,-11.0,25.151,36.889,11.92,0.964,20.983
1940,-69.5,-11.0,24.992,36.71,11.365,0.966,19.369
1941,-69.0,-11.0,24.813,36.522,10.78,0.972,17.869
1942,-68.5,-11.0,24.808,36.515,10.757,0.973,17.807
1943,-68.0,-11.0,25.025,36.698,11.399,0.986,19.014
1944,-67.5,-11.0,25.275,36.899,12.113,1.007,20.201
1945,-67.0,-11.0,25.457,37.036,12.616,1.044,21.116
1946,-66.5,-11.0,25.533,37.155,12.879,1.073,21.836
1947,-66.0,-11.0,25.618,37.266,13.141,1.092,22.57
1948,-65.5,-11.0,25.696,37.478,13.241,1.105,22.973
1949,-65.0,-11.0,25.769,37.645,13.387,1.154,23.756
1950,-64.5,-11.0,25.83,37.848,13.472,1.193,24.457
1951,-64.0,-11.0,25.871,38.053,13.456,1.24,25.41
1952,-63.5,-11.0,25.912,38.195,13.493,1.281,26.284
1953,-63.0,-11.0,25.942,38.276,13.455,1.3,26.829
1954,-62.5,-11.0,26.003,38.413,13.177,1.314,27.127
1955,-62.0,-11.0,26.152,38.621,12.947,1.324,28.24
1956,-61.5,-11.0,26.327,38.824,12.905,1.349,29.617
1957,-61.0,-11.0,26.104,38.634,12.607,1.33,27.995
1958,-60.5,-11.0,25.714,38.282,12.141,1.3,25.172
1959,-60.0,-11.0,25.488,38.075,11.895,1.268,23.526
1960,-59.5,-11.0,25.394,37.926,11.861,1.198,22.514
1961,-59.0,-11.0,25.321,37.685,11.828,1.105,21.536
1962,-58.5,-11.0,25.384,37.91,11.916,1.106,21.427
1963,-58.0,-11.0,25.612,38.866,12.1,1.1,20.764
1964,-57.5,-11.0,25.755,39.676,12.14,1.018,19.375
1965,-57.0,-11.0,25.71,38.967,12.31,1.159,20.775
1966,-56.5,-11.0,25.68,38.496,12.519,1.282,21.789
1967,-56.0,-11.0,25.681,38.364,12.647,1.334,22.107
1968,-55.5,-11.0,25.692,38.407,12.631,1.352,21.939
1969,-55.0,-11.0,25.732,38.514,12.743,1.339,21.812
1970,-54.5,-11.0,25.747,38.605,12.766,1.35,21.832
1971,-54.0,-11.0,25.747,38.659,12.75,1.398,21.824
1972,-53.5,-11.0,25.737,38.696,12.731,1.45,21.978
1973,-53.0,-11.0,25.682,38.686,12.693,1.518,21.941
1974,-52.5,-11.0,25.808,38.814,12.952,1.541,21.947
1975,-52.0,-11.0,25.932,38.889,13.284,1.55,21.884
1976,-51.5,-11.0,26.088,39.062,13.645,1.547,21.756
1977,-51.0,-11.0,26.337,39.339,14.203,1.536,21.625
1978,-50.5,-11.0,26.395,39.454,14.14,1.535,21.531
1979,-50.0,-11.0,26.345,39.514,13.577,1.542,21.405
1980,-49.5,-11.0,26.336,39.582,13.407,1.532,21.243
1981,-49.0,-11.0,26.235,39.417,13.723,1.547,21.338
1982,-48.5,-11.0,26.164,39.259,14.034,1.597,21.327
1983,-48.0,-11.0,26.004,39.046,14.084,1.676,21.478
1984,-47.5,-11.0,25.786,38.78,14.145,1.753,22.044
1985,-47.0,-11.0,25.632,38.583,14.146,1.872,22.107
1986,-46.5,-11.0,25.478,38.377,13.585,2.103,21.398
1987,-46.0,-11.0,25.396,38.379,12.83,2.181,20.973
1988,-45.5,-11.0,25.611,39.407,11.818,1.808,19.303
1989,-45.0,-11.0,25.694,40.038,11.28,1.603,18.452
1990,-44.5,-11.0,25.969,39.016,13.034,1.878,20.308
1991,-44.0,-11.0,26.314,39.042,13.547,1.832,21.201
1992,-43.5,-11.0,26.757,39.227,13.803,1.797,20.88
1993,-43.0,-11.0,27.419,39.507,14.201,1.91,18.689
1994,-42.5,-11.0,26.035,38.511,14.084,2.218,20.143
1995,-42.0,-11.0,25.17,37.825,13.66,2.457,20.003
1996,-41.5,-11.0,25.157,37.913,13.665,2.451,21.034
1997,-41.0,-11.0,25.122,38.077,13.622,2.413,24.285
1998,-40.5,-11.0,24.746,38.339,12.755,2.243,35.4
1999,-40.0,-11.0,25.328,38.316,14.495,2.664,24.153
2000,-39.5,-11.0,25.99,39.056,15.301,3.163,21.573
2001,-39.0,-11.0,25.271,38.047,14.964,2.701,21.642
2002,-38.5,-11.0,25.205,37.813,15.249,2.544,20.352
2003,-38.0,-11.0,25.054,37.604,15.596,2.484,20.322
2004,-37.5,-11.0,25.791,37.301,16.727,2.606,20.565
2005,-37.0,-11.0,26.677,36.361,19.632,2.474,17.691
2006,-36.5,-11.0,25.881,36.805,17.349,2.337,18.412
2007,-36.0,-11.0,25.718,36.834,16.99,2.342,18.886
2008,-71.0,-11.5,25.288,37.006,12.605,1.027,23.522
2009,-70.5,-11.5,25.239,36.929,12.347,0.994,22.135
2010,-70.0,-11.5,25.153,36.852,11.976,0.986,20.982
2011,-69.5,-11.5,25.014,36.712,11.472,0.979,19.565
2012,-69.0,-11.5,24.895,36.592,11.055,0.975,18.453
2013,-68.5,-11.5,24.901,36.597,11.048,0.979,18.422
2014,-68.0,-11.5,25.057,36.727,11.513,0.99,19.295
2015,-67.5,-11.5,25.261,36.895,12.107,1.009,20.342
2016,-66.0,-11.5,25.557,37.345,12.748,1.099,22.791
2017,-65.5,-11.5,25.626,37.532,12.874,1.124,23.001
2018,-65.0,-11.5,25.681,37.656,12.994,1.157,23.769
2019,-64.5,-11.5,25.696,37.873,12.925,1.203,24.258
2020,-64.0,-11.5,25.748,38.063,12.865,1.24,24.998
2021,-63.5,-11.5,25.793,38.19,12.846,1.26,25.445
2022,-63.0,-11.5,25.849,38.327,12.73,1.282,25.967
2023,-62.5,-11.5,25.957,38.464,12.66,1.311,26.876
2024,-62.0,-11.5,26.237,38.752,12.766,1.343,29.032
2025,-61.5,-11.5,26.619,39.107,13.125,1.378,31.922
2026,-61.0,-11.5,26.231,38.744,12.633,1.364,29.252
2027,-60.5,-11.5,25.626,38.165,11.811,1.346,25.226
2028,-60.0,-11.5,25.368,37.913,11.48,1.32,23.288
2029,-59.5,-11.5,25.303,37.807,11.474,1.23,22.079
2030,-59.0,-11.5,25.23,37.392,11.612,1.063,20.751
2031,-58.5,-11.5,25.275,37.591,11.603,1.086,20.75
2032,-58.0,-11.5,25.552,38.841,11.722,1.136,20.388
2033,-57.5,-11.5,25.755,39.836,11.999,1.005,18.977
2034,-57.0,-11.5,25.674,39.085,11.911,1.18,20.37
2035,-56.5,-11.5,25.665,38.699,11.921,1.329,21.171
2036,-56.0,-11.5,25.744,38.61,11.963,1.456,21.211
2037,-55.5,-11.5,25.818,38.626,11.984,1.554,21.18
2038,-55.0,-11.5,25.747,38.647,12.085,1.492,21.464
2039,-54.5,-11.5,25.688,38.69,12.138,1.474,21.776
2040,-54.0,-11.5,25.621,38.689,12.141,1.501,21.869
2041,-53.5,-11.5,25.561,38.669,12.147,1.525,21.849
2042,-53.0,-11.5,25.61,38.709,12.39,1.553,21.822
2043,-52.5,-11.5,25.675,38.781,12.586,1.552,21.794
2044,-52.0,-11.5,25.849,38.916,12.96,1.562,21.72
2045,-51.5,-11.5,26.141,39.148,13.663,1.57,21.59
2046,-51.0,-11.5,26.734,39.867,15.297,1.502,21.381
2047,-50.5,-11.5,26.808,39.957,15.446,1.501,21.431
2048,-50.0,-11.5,26.451,39.61,14.121,1.608,22.232
2049,-49.5,-11.5,26.382,39.743,13.968,1.573,22.462
2050,-49.0,-11.5,26.082,39.583,13.189,1.383,20.989
2051,-48.5,-11.5,26.105,39.329,13.707,1.509,21.294
2052,-48.0,-11.5,25.864,38.997,13.713,1.655,21.368
2053,-47.5,-11.5,25.649,38.677,14.053,1.789,22.061
2054,-47.0,-11.5,25.212,37.852,15.258,2.422,21.892
2055,-46.5,-11.5,25.236,38.067,14.228,2.287,21.385
2056,-46.0,-11.5,25.256,38.413,12.757,2.073,20.865
2057,-45.5,-11.5,25.422,38.896,12.247,1.908,20.199
2058,-45.0,-11.5,25.607,39.181,12.241,1.802,19.985
2059,-44.5,-11.5,25.756,38.939,12.86,1.878,20.471
2060,-44.0,-11.5,26.008,38.91,13.335,1.93,20.759
2061,-43.5,-11.5,26.368,39.055,13.676,1.966,20.566
2062,-43.0,-11.5,26.449,39.016,13.857,2.029,20.217
2063,-42.5,-11.5,25.684,38.373,13.748,2.202,20.341
2064,-42.0,-11.5,24.586,37.386,13.167,2.548,19.379
2065,-41.5,-11.5,24.9,37.735,13.578,2.409,20.7
2066,-41.0,-11.5,25.032,38.038,13.735,2.321,24.008
2067,-40.5,-11.5,24.841,38.234,13.186,2.271,30.791
2068,-40.0,-11.5,25.11,38.086,14.216,2.464,24.13
2069,-39.5,-11.5,25.162,37.945,14.694,2.6,21.263
2070,-39.0,-11.5,24.734,37.724,14.108,2.689,20.214
2071,-38.5,-11.5,25.14,37.471,15.319,2.514,20.389
2072,-38.0,-11.5,25.136,37.046,16.282,2.529,22.028
2073,-37.5,-11.5,25.37,36.844,16.63,2.53,21.156
2074,-37.0,-11.5,25.716,36.875,16.957,2.473,19.438
2075,-36.5,-11.5,25.688,36.923,16.81,2.425,19.259
2076,-70.5,-12.0,25.217,36.915,12.304,1.011,22.29
2077,-70.0,-12.0,25.17,36.833,12.08,0.991,21.08
2078,-69.0,-12.0,25.031,36.708,11.533,0.987,19.55
2079,-68.5,-12.0,25.075,36.747,11.601,0.993,19.606
2080,-66.0,-12.0,25.521,37.334,12.59,1.098,22.312
2081,-65.5,-12.0,25.563,37.54,12.561,1.143,23.128
2082,-65.0,-12.0,25.622,37.659,12.754,1.16,23.685
2083,-64.5,-12.0,25.626,37.923,12.543,1.212,24.021
2084,-64.0,-12.0,25.667,38.086,12.47,1.233,24.422
2085,-63.5,-12.0,25.712,38.257,12.316,1.248,24.626
2086,-63.0,-12.0,25.755,38.331,12.292,1.28,25.262
2087,-62.5,-12.0,25.833,38.417,12.248,1.309,25.978
2088,-62.0,-12.0,25.98,38.547,12.316,1.336,27.357
2089,-61.5,-12.0,26.077,38.615,12.384,1.366,28.327
2090,-61.0,-12.0,25.755,38.256,11.871,1.387,26.584
2091,-60.5,-12.0,25.281,37.661,11.129,1.442,24.192
2092,-60.0,-12.0,25.123,37.506,10.87,1.433,23.064
2093,-59.5,-12.0,25.178,37.736,10.992,1.338,22.207
2094,-59.0,-12.0,25.248,37.844,11.094,1.279,21.525
2095,-58.5,-12.0,25.307,37.96,10.968,1.322,21.233
2096,-58.0,-12.0,25.399,38.305,10.985,1.331,21.005
2097,-57.5,-12.0,25.529,38.754,11.283,1.252,20.643
2098,-57.0,-12.0,25.578,38.811,11.35,1.265,20.683
2099,-56.5,-12.0,25.669,38.766,11.527,1.347,20.809
2100,-56.0,-12.0,25.837,38.724,11.742,1.517,20.71
2101,-55.5,-12.0,26.022,38.63,11.728,1.831,20.575
2102,-55.0,-12.0,25.761,38.706,11.755,1.58,21.225
2103,-54.5,-12.0,25.601,38.682,11.775,1.558,21.73
2104,-54.0,-12.0,25.497,38.652,11.772,1.578,21.866
2105,-53.5,-12.0,25.484,38.678,11.86,1.572,21.881
2106,-53.0,-12.0,25.498,38.729,12.041,1.554,21.812
2107,-52.5,-12.0,25.567,38.867,12.245,1.503,21.676
2108,-52.0,-12.0,25.708,38.935,12.534,1.515,21.536
2109,-51.5,-12.0,26.016,38.991,13.2,1.595,21.406
2110,-51.0,-12.0,26.511,39.359,14.309,1.602,21.211
2111,-50.5,-12.0,26.687,39.399,14.493,1.642,21.272
2112,-50.0,-12.0,26.619,39.636,14.216,1.695,22.802
2113,-49.5,-12.0,26.754,40.275,14.915,1.689,24.381
2114,-49.0,-12.0,26.136,39.593,13.306,1.405,21.337
2115,-48.5,-12.0,26.697,39.775,14.834,1.256,21.445
2116,-48.0,-12.0,25.867,39.141,13.388,1.568,21.056
2117,-47.5,-12.0,25.525,38.73,13.373,1.781,21.157
2118,-47.0,-12.0,25.251,38.233,13.917,2.113,21.296
2119,-46.5,-12.0,25.1,38.166,13.273,2.138,21.121
2120,-46.0,-12.0,24.456,37.709,11.559,2.372,20.908
2121,-45.5,-12.0,24.97,38.322,11.92,2.074,20.797
2122,-45.0,-12.0,25.808,39.493,12.236,1.553,21.233
2123,-44.5,-12.0,25.582,38.883,12.614,1.84,20.638
2124,-44.0,-12.0,25.783,38.868,13.039,1.949,20.806
2125,-43.5,-12.0,26.612,39.611,13.55,1.999,21.929
2126,-43.0,-12.0,26.763,39.742,13.708,2.03,22.186
2127,-42.5,-12.0,25.508,38.393,13.55,2.141,20.752
2128,-42.0,-12.0,24.98,37.923,13.539,2.18,20.323
2129,-41.5,-12.0,24.881,37.955,13.723,2.096,20.346
2130,-41.0,-12.0,24.911,37.996,13.864,2.198,21.125
2131,-40.5,-12.0,24.934,38.389,13.617,2.499,20.428
2132,-40.0,-12.0,24.949,37.986,14.186,2.405,20.81
2133,-39.5,-12.0,24.877,37.592,14.721,2.412,20.205
2134,-39.0,-12.0,24.767,37.785,14.558,2.477,19.246
2135,-38.5,-12.0,25.04,37.173,15.472,2.394,19.586
2136,-38.0,-12.0,25.417,35.945,16.493,2.489,18.497
2137,-37.5,-12.0,25.663,34.956,17.061,2.603,17.04
2138,-37.0,-12.0,25.499,36.588,16.477,2.454,19.314
2139,-65.5,-12.5,25.522,37.6,12.193,1.161,22.943
2140,-65.0,-12.5,25.512,37.781,12.14,1.21,23.521
2141,-64.5,-12.5,25.559,37.966,12.229,1.208,23.542
2142,-64.0,-12.5,25.613,38.189,12.047,1.228,23.831
2143,-63.5,-12.5,25.618,38.257,11.946,1.242,24.056
2144,-63.0,-12.5,25.632,38.301,11.897,1.273,24.505
2145,-62.5,-12.5,25.651,38.325,11.81,1.302,24.82
2146,-62.0,-12.5,25.638,38.307,11.693,1.336,25.222
2147,-61.5,-12.5,25.531,38.152,11.478,1.375,25.15
2148,-61.0,-12.5,25.231,37.681,10.967,1.447,24.211
