,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
2459,3493,3454478,ARARI - Vigilância em Saúde,CEMADEN,P,-44.77961,-3.45135,,2015-08-17
2460,3494,23964628,GUARUJÁ - Corpo de Bombeiros,CEMADEN,P,-46.28419,-23.95973,,2015-04-28
2461,3495,19654323,ITABIRA - João XXIII,CEMADEN,P,-43.233,-19.654,,2014-12-17
2462,3496,22734690,PEDREIRA - Santa Clara,CEMADEN,P,-46.9242,-22.74153,,2015-08-14
2463,3497,3724336,CHAPADINHA - CAIC Francisco Isaias do Nascimento,CEMADEN,P,-43.36439,-3.72102,,2015-08-18
2464,3498,3974566,SANTA LUZIA - Prefeitura Municipal,CEMADEN,P,-45.65675,-3.97056,,2015-08-17
2465,3501,8663632,LAJEDO - Centro,CEMADEN,P,-36.32232,-8.66027,,2015-08-25
2466,3502,23544637,FERRAZ DE VASCONCELOS - Centro,CEMADEN,P,-46.366,-23.543,,2015-08-18
2467,3503,5314449,PRESIDENTE DUTRA - UE Pref Remy Alves Soares,CEMADEN,P,-44.48522,-5.30554,,2015-08-17
2468,3504,22614518,PIQUETE - Batalhão de Polícia,CEMADEN,P,-45.183,-22.612,,2015-08-04
2469,3505,4474390,CODÓ - Unidade Básica de Educação,CEMADEN,P,-43.90394,-4.47495,,2015-08-17
2470,3506,2524425,SÃO LUÍS - FIEMA,CEMADEN,P,-44.24712,-2.52105,,2015-08-17
2471,3507,3474156,COCAL - Centro Integrado de Desenvolvimento Municipal,CEMADEN,P,-41.55695,-3.47013,,2015-05-26
2472,3508,1734514,BACURI - Prefeitura Municipal,CEMADEN,P,-45.14173,-1.72841,,2015-08-17
2473,3509,2564426,SÃO LUÍS - Eletronorte,CEMADEN,P,-44.25562,-2.56125,,2015-08-17
2474,3510,9364054,PETROLINA - Jardim Sao Paulo,CEMADEN,P,-40.54031,-9.3609,,2015-08-25
2475,3511,8323629,TACAIMBÓ - Centro,CEMADEN,P,-36.29068,-8.32182,,2015-08-25
2476,3512,23674723,IBIÚNA - Rio do Una,CEMADEN,P,-47.2264,-23.6656,,2015-09-11
2477,3513,23234795,CESÁRIO LANGE - Centro,CEMADEN,P,-47.95167,-23.22516,,2015-09-13
2478,3514,17714076,CARLOS CHAGAS - Carlos Chagas,CEMADEN,H,-40.7631,-17.7058,,2015-09-20
2479,3515,7143479,JOÃO PESSOA - Altiplano,CEMADEN,P,-34.798,-7.148,,2014-12-23
2480,3516,7513491,CAAPORÃ - Centro,CEMADEN,P,-34.917,-7.516,,2014-12-23
2481,3517,10383724,NOSSA SENHORA DAS DORES - NOSSA SENHORA DAS DORES,CEMADEN,P,-37.24319,-10.38172,,2014-12-23
2482,3518,11383938,VALENTE - VALENTE,CEMADEN,P,-39.38221,-11.38484,,2014-12-23
2483,3519,7163488,JOÃO PESSOA - Bairro do Cristo,CEMADEN,P,-34.882,-7.166,,2014-12-24
2484,3520,7213592,CAMPINA GRANDE - Bodocongó,CEMADEN,P,-35.924,-7.215,,2014-12-24
2485,3521,1774743,IRITUIA - Centro,CEMADEN,P,-47.437,-1.771,,2014-12-24
2486,3522,7223594,CAMPINA GRANDE - Mutirão,CEMADEN,P,-35.947,-7.229,,2014-12-24
2487,3523,7123490,BAYEUX - São Bento,CEMADEN,P,-34.906,-7.122,,2014-12-24
2488,3524,7273593,CAMPINA GRANDE - Bairro das Cidades,CEMADEN,P,-35.932,-7.274,,2014-12-24
2489,3525,7093522,SAPÉ - Sapé,CEMADEN,P,-35.224,-7.098,,2014-12-24
2490,3526,7103483,JOÃO PESSOA - Manaíra,CEMADEN,P,-34.837,-7.109,,2014-12-24
2491,3527,7113488,JOÃO PESSOA - Centro,CEMADEN,P,-34.886,-7.119,,2014-12-24
2492,3528,4444911,JACUNDÁ - Centro,CEMADEN,P,-49.112,-4.446,,2014-12-24
2493,3529,23344676,CAIEIRAS - ,CEMADEN,P,-46.7631,-23.3464,,2014-12-24
2494,3530,23264673,FRANCISCO MORATO - ,CEMADEN,P,-46.7363,-23.2615,,2014-12-24
2495,3531,7473481,PITIMBU - Centro,CEMADEN,P,-34.813,-7.478,,2014-12-24
2496,3532,20214021,SERRA - ,CEMADEN,P,-40.2193,-20.2116,,2014-12-24
2497,3533,23324658,MAIRIPORÃ - ,CEMADEN,P,-46.5859,-23.3218,,2014-12-24
2498,3534,7133494,BAYEUX - Alto da Boa Vista,CEMADEN,P,-34.94,-7.133,,2014-12-25
2499,3535,10143703,CANHOBA - CANHOBA,CEMADEN,P,-37.03368,-10.14432,,2014-12-26
2500,3536,10303765,CARIRA - CARIRA,CEMADEN,P,-37.65431,-10.30212,,2014-12-26
2501,3537,10333752,NOSSA SENHORA APARECIDA - NOSSA SENHORA APARECIDA,CEMADEN,P,-37.52564,-10.33381,,2014-12-26
2502,3538,23744656,SÃO BERNARDO DO CAMPO - Nossa Sra. De Fátima,CEMADEN,P,-46.565,-23.744,,2014-12-30
2503,3539,23674660,DIADEMA - TaboÆo,CEMADEN,P,-46.607,-23.677,,2015-01-02
2504,3540,22964429,ANGRA DOS REIS - Parque Belém,CEMADEN,P,-44.29408,-22.9604,,2015-01-06
2505,3542,23664548,CARAGUATATUBA - Caraguatatuba,CEMADEN,H,-45.487,-23.699,,2015-08-19
2506,3543,22974330,RIO DE JANEIRO- Alto da Boa Vista,CEMADEN,P,-43.2965,-22.9666,,2015-08-19
2507,3544,10223702,AQUIDABÃ - AQUIDABA,CEMADEN,P,-37.02804,-10.2284,,2015-01-11
2508,3546,22114318,TRÊS RIOS - Vila Isabel2,CEMADEN,P,-43.182,-22.106,,2015-07-28
2509,3547,23374661,MAIRIPORÃ - Apolinário,CEMADEN,P,-46.611,-23.3704,,2014-12-24
2510,3548,10503758,FREI PAULO - FREI PAULO,CEMADEN,P,-37.57982,-10.4975,,2015-01-11
2511,3551,11183809,TOBIAS BARRETO - TOBIAS BARRETO,CEMADEN,P,-38.00453,-11.18016,,2015-01-08
2512,3555,8113502,JABOATÃO DOS GUARARAPES - Centro,CEMADEN,P,-35.015,-8.112,,2015-04-28
2513,3556,2944425,ROSÁRIO - PrefeituraMunicipal,CEMADEN,P,-44.24542,-2.93714,,2015-08-17
2514,3558,2404441,ALCÂNTARA - Centro,CEMADEN,P,-44.414,-2.404,,2015-08-17
2515,3559,2444413,RAPOSA - SitiodaRaposa,CEMADEN,P,-44.13002,-2.44462,,2015-08-17
2516,3560,4214479,BACABAL - Centro de Convivência Social,CEMADEN,P,-44.78937,-4.20868,,2015-08-17
2517,3563,29965119,CANOAS - ,CEMADEN,P,-51.1907,-29.9662,,2014-12-07
2518,3565,22484266,CACHOEIRAS DE MACACU - Cachoeira do Macacu,CEMADEN,H,-42.6574,-22.4794,,2015-05-19
2519,3566,22054268,SUMIDOURO - Sumidouro,CEMADEN,H,-42.6756,-22.0481,,2015-05-19
2520,3567,23584604,BIRITIBA-MIRIM - Jardim Jungers,CEMADEN,P,-46.04429,-23.58773,,2015-01-05
2521,3568,10893706,ARACAJU - Aracaju03,CEMADEN,P,-37.05567,-10.88691,,2015-08-25
2522,3569,9454049,JUAZEIRO - Itaberaba,CEMADEN,P,-40.48517,-9.44837,,2015-08-26
2523,3570,9474050,JUAZEIRO - João Paulo II,CEMADEN,P,-40.49805,-9.47067,,2015-08-26
2524,3571,9444051,JUAZEIRO - Malhada da Areia,CEMADEN,P,-40.51381,-9.44181,,2015-08-26
2525,3572,2784407,ICATU - Jardim de Infância Pequeno Príncipe,CEMADEN,P,-44.06541,-2.7751,,2015-09-10
2526,3573,23984638,SÃO VICENTE - Parque Prainha,CEMADEN,P,-46.3838,-23.97899,,2015-09-15
2527,3574,23094778,JUMIRIM - Centro,CEMADEN,P,-47.78094,-23.08845,,2015-09-15
2528,3575,23574597,SALESÓPOLIS - Ponte Nova,CEMADEN,P,-45.97222,-23.57502,,2015-01-05
2529,3577,23394699,PIRAPORA DO BOM JESUS - Centro,CEMADEN,P,-46.999,-23.39,,2015-01-05
2530,3578,22904719,HORTOLÂNDIA - Jardim Santa Esmeralda,CEMADEN,P,-47.191,-22.906,,2015-01-05
2531,3579,22774729,NOVA ODESSA - Centro,CEMADEN,P,-47.292,-22.773,,2015-01-05
2532,3580,22574495,CRUZEIRO - Centro,CEMADEN,P,-44.958,-22.577,,2015-01-05
2533,3581,23314622,SANTA ISABEL - Recanto imperial,CEMADEN,P,-46.225,-23.315,,2015-01-05
2534,3582,23714655,SÃO BERNARDO DO CAMPO - Centro,CEMADEN,P,-46.555,-23.716,,2015-01-05
2535,3583,23394588,SANTA BRANCA - Centro,CEMADEN,P,-45.88567,-23.39705,,2015-01-06
2536,3584,23774646,SANTO ANDRÉ - Parque Andreense,CEMADEN,P,-46.463,-23.771,,2015-01-08
2537,3585,23144590,SÃO JOSÉ DOS CAMPOS - Jardim Santa Matilde,CEMADEN,P,-45.903,-23.14,,2015-01-09
2538,3586,23144592,SÃO JOSÉ DOS CAMPOS - Altos Vila Paiva,CEMADEN,P,-45.92,-23.143,,2015-01-09
2539,3587,23244582,SÃO JOSÉ DOS CAMPOS - Jardim São Leopoldo,CEMADEN,P,-45.825,-23.244,,2015-01-09
2540,3588,3364242,SÃO BERNARDO - PrefeituraMunicipal,CEMADEN,P,-42.42103,-3.36197,,2015-08-17
2541,3589,22954656,BRAGANÇA PAULISTA - Jardim São Miguel,CEMADEN,P,-46.559,-22.947,,2015-08-11
2542,3590,5824614,GRAJAÚ - Prefeitura Municipal,CEMADEN,P,-46.14309,-5.81676,,2015-08-17
2543,3591,27314885,SÃO JOÃO BATISTA - Fernandes,CEMADEN,P,-48.851,-27.314,,2015-07-17
2544,3592,3294517,PENALVA - Hospital Municipal,CEMADEN,P,-45.17464,-3.28838,,2015-08-17
2545,3593,4204445,ALTO ALEGRE DO MARANHÃO - UnidadeBásicadeEducação,CEMADEN,P,-44.45349,-4.20157,,2015-08-17
2546,3594,5534748,IMPERATRIZ - Semus,CEMADEN,P,-47.48498,-5.53024,,2015-08-17
2547,3596,4164294,DUQUE BACELAR - UBS São José,CEMADEN,P,-42.94415,-4.15547,,2015-08-17
2548,3597,3414403,PRESIDENTE VARGAS - Prefeitura Municipal,CEMADEN,P,-44.02884,-3.40823,,2015-08-17
2549,3598,5824423,JATOBÁ - Centro,CEMADEN,P,-44.2302,-5.81861,,2015-08-17
2550,3599,23724652,SÃO BERNARDO DO CAMPO - Vila Esperança,CEMADEN,P,-46.524,-23.726,,2015-01-13
2551,3600,18505476,COXIM - Prefeitura Municipal,CEMADEN,P,-54.76058,-18.50332,,2015-08-17
2552,3601,30345327,CAÇAPAVA DO SUL - BR290,CEMADEN,P,-53.27022,-30.33862,,2015-07-25
2553,3602,23714642,RIBEIRÃO PIRES - Vila Mortari,CEMADEN,P,-46.42,-23.713,,2015-01-13
2554,3603,23844659,SÃO BERNARDO DO CAMPO - Nucleo Santa Cruz,CEMADEN,P,-46.598,-23.844,,2015-01-14
2555,3604,23724689,ITAPECERICA DA SERRA - Potuverá,CEMADEN,P,-46.889,-23.721,,2015-08-26
2556,3605,8243546,CHÃ GRANDE - Centro,CEMADEN,P,-35.45956,-8.24445,,2015-08-26
2557,3606,8333571,SAIRÉ - Prefeitura,CEMADEN,P,-35.70838,-8.32887,,2015-08-26
2558,3607,9424050,JUAZEIRO - Maria Gorete,CEMADEN,P,-40.49909,-9.42014,,2015-08-31
2559,3608,3854489,CONCEIÇÃO DO LAGO-AÇU - Hospital Municipal,CEMADEN,P,-44.89139,-3.8467,,2015-09-10
2560,3609,23184812,PORANGABA - Centro,CEMADEN,P,-48.12137,-23.17647,,2015-09-15
2561,3610,4264303,COELHO NETO - E.M Antonio Diego Buzar Bacelar Nunes,CEMADEN,P,-43.027,-4.25688,,2015-09-22
2562,3611,22734717,PAULÍNIA - João Aranha,CEMADEN,P,-47.175,-22.736,,2015-01-14
2563,3612,23724654,SÃO BERNARDO DO CAMPO - Jardim Leblon,CEMADEN,P,-46.53876,-23.72266,,2015-01-14
2564,3613,23404686,SANTANA DE PARNAÍBA - ,CEMADEN,P,-46.8694,-23.408,,2015-01-19
2565,3614,23644657,SÃO CAETANO DO SUL - Maua,CEMADEN,P,-46.572,-23.644,,2015-01-20
2566,3615,23494649,SÃO PAULO - Cangaíba,CEMADEN,P,-46.496,-23.499,,2015-01-21
2567,3616,23514683,CARAPICUÍBA - Vila Gustavo Correia,CEMADEN,P,-46.83589,-23.51665,,2015-01-21
2568,3617,23504647,SÃO PAULO - Ermelino Matarazzo,CEMADEN,P,-46.473,-23.5,,2015-01-21
2569,3618,23454645,GUARULHOS - ,CEMADEN,P,-46.4583,-23.4569,,2015-01-22
2570,3619,20764288,VIÇOSA - Centro,CEMADEN,P,-42.879,-20.756,,2015-02-05
2571,3620,23334675,CAIEIRAS - Jardim Vera Tereza,CEMADEN,P,-46.748,-23.33,,2015-02-05
2572,3621,22904294,MARICÁ - Inoá,CEMADEN,P,-42.94,-22.898,,2015-02-05
2573,3622,22844719,SUMARÉ - Jardim Denadai,CEMADEN,P,-47.19,-22.836,,2015-02-05
2574,3623,23774569,SÃO SEBASTIÃO - Juquehy,CEMADEN,P,-45.685,-23.768,,2015-02-05
2575,3624,8113520,MORENO - Bonança,CEMADEN,P,-35.195,-8.105,,2015-02-05
2576,3625,22924654,BRAGANÇA PAULISTA - Jardim Cedro,CEMADEN,P,-46.5353,-22.92303,,2015-02-05
2577,3626,21684333,JUIZ DE FORA - Figueiras,CEMADEN,P,-43.325,-21.682,,2015-02-05
2578,3627,22034787,SÃO CARLOS - Jardim São Paulo,CEMADEN,P,-47.87,-22.031,,2015-02-05
2579,3628,23224473,PARATY - Vila Colonial,CEMADEN,P,-44.727,-23.223,,2015-02-05
2580,3629,22534322,PETRÓPOLIS - Rua Amazonas/Quitandinha,CEMADEN,P,-43.223,-22.529,,2015-02-05
2581,3630,8123510,MORENO - Centro,CEMADEN,P,-35.101,-8.118,,2015-02-05
2582,3631,8173493,JABOATÃO DOS GUARARAPES - Cajueiro Seco,CEMADEN,P,-34.928,-8.168,,2015-02-05
2583,3632,14793905,ILHÉUS - Malhado,CEMADEN,P,-39.048,-14.788,,2015-02-05
2584,3633,3614534,PINDARÉ-MIRIM - PrefeituraMunicipal,CEMADEN,P,-45.34195,-3.60553,,2015-11-13
2585,3634,22304259,NOVA FRIBURGO - Cardinot,CEMADEN,P,-42.588,-22.297,,2015-02-05
2586,3635,22724356,QUEIMADOS - Santa Catarina,CEMADEN,P,-43.556,-22.724,,2015-02-05
2587,3636,8373524,ESCADA - Jaguaribe,CEMADEN,P,-35.241,-8.369,,2015-02-05
2588,3637,22374387,BARRA DO PIRAÍ - Ipiabas,CEMADEN,P,-43.8734,-22.3735,,2016-01-14
2589,3638,23584622,MOGI DAS CRUZES - Nova Jundiapeba,CEMADEN,P,-46.22121,-23.57501,,2015-08-25
2590,3639,23754653,SÃO BERNARDO DO CAMPO - Areião,CEMADEN,P,-46.531,-23.755,,2015-01-13
2591,3640,22464753,SANTA GERTRUDES - Centro,CEMADEN,P,-47.52874,-22.45537,,2015-11-11
2592,3641,29475346,NOVA PALMA - ,CEMADEN,P,-53.4655,-29.4708,,2014-12-11
2593,3643,22704764,PIRACICABA - Vila Rezende,CEMADEN,P,-47.64426,-22.70249,,2015-10-07
2594,3644,15764933,JARAGUÁ - Centro,CEMADEN,P,-49.334,-15.758,,2015-10-12
2595,3645,16264796,LUZIÂNIA - Centro,CEMADEN,P,-47.956,-16.256,,2015-10-13
2596,3650,3914038,GROAÍRAS - Groaíras,CEMADEN,H,-40.3797,-3.9091,,2016-03-04
2597,3651,23664757,SALTO DE PIRAPORA - Sabesp,CEMADEN,P,-47.5742,-23.65638,,2015-10-01
2598,3652,23474774,CAPELA DO ALTO - Centro,CEMADEN,P,-47.73533,-23.47379,,2015-10-01
2599,3653,22534779,CHARQUEADA - Charqueada01,CEMADEN,P,-47.78768,-22.52502,,2015-10-07
2600,3654,22484746,CORDEIRÓPOLIS - Centro,CEMADEN,P,-47.45988,-22.48143,,2015-10-08
2601,3655,23044737,ELIAS FAUSTO - Centro,CEMADEN,P,-47.36676,-23.04407,,2015-10-08
2602,3656,22584752,IRACEMÁPOLIS - Centro,CEMADEN,P,-47.52177,-22.57856,,2015-10-08
2603,3657,19974381,RAPOSOS - Raposos,CEMADEN,H,-43.806,-19.9666,,2015-10-25
2604,3658,2074478,MIRINZAL - Hospital municipal de Mirinzal,CEMADEN,P,-44.78363,-2.06688,,2015-11-13
2605,3659,22344313,PETRÓPOLIS - Vila Rica,CEMADEN,P,-43.132,-22.349,,2014-08-06
2606,3661,3793858,FORTALEZA - Vila Pery,CEMADEN,P,-38.581,-3.79,,2014-08-12
2607,3662,28934968,TURVO - Turvo 01,CEMADEN,P,-49.67958,-28.92801,,2016-02-17
2608,3663,27684869,PALHOÇA - Arirú,CEMADEN,P,-48.69472,-27.67986,,2016-02-19
2609,3665,6943895,AURORA - Centro,CEMADEN,P,-38.956,-6.943,,2014-08-12
2610,3667,22444772,IPEÚNA - Centro,CEMADEN,P,-47.71991,-22.43577,,2015-11-11
2611,3668,25374946,CAMPO MAGRO- Centro,CEMADEN,P,-49.45687,-25.3689,,2016-02-19
2612,3670,5153810,LIMOEIRO DO NORTE - Centro,CEMADEN,P,-38.1,-5.151,,2014-08-12
2613,3671,3743863,CAUCAIA - Parque São Geraldo,CEMADEN,P,-38.639,-3.74,,2014-08-12
2614,3672,13363908,VALENÇA - Valença,CEMADEN,H,-39.0767,-13.3664,,2014-10-20
2615,3674,4754494,POÇÃO DE PEDRAS - PalácioMunicipal,CEMADEN,P,-44.94482,-4.75293,,2016-06-26
2616,3675,3773858,FORTALEZA - João XXIII,CEMADEN,P,-38.587,-3.774,,2014-08-12
2617,3676,19774387,SANTA LUZIA - Santa Luzia,CEMADEN,H,-43.8667,-19.7728,,2015-10-23
2618,3680,12553870,SANTO AMARO - Santo Amaro,CEMADEN,H,-38.7042,-12.5525,,2016-02-23
2619,3682,27154854,PORTO BELO - Centro,CEMADEN,P,-48.54205,-27.15488,,2016-02-19
2620,3683,3664034,SOBRAL - João Passos Dias,CEMADEN,P,-40.345,-3.66,,2014-08-12
2621,3684,3773856,FORTALEZA - AC Parangaba,CEMADEN,P,-38.56203,-3.77292,,2014-08-12
2622,3685,20094379,RIO ACIMA - Rio Acima,CEMADEN,H,-43.7899,-20.0885,,2015-10-25
2623,3686,22204674,ESPÍRITO SANTO DO PINHAL - Vila N.S. de Fatima,CEMADEN,P,-46.73814,-22.19947,,2015-10-26
2624,3687,23204729,SALTO - Vila Nova,CEMADEN,P,-47.28743,-23.19986,,2015-11-11
2625,3688,4884488,ESPERANTINÓPOLIS - Centro de Saúde Dr. Sebastião J.L. Bonfim,CEMADEN,P,-44.88159,-4.87586,,2016-06-26
2626,3689,5744416,FORTUNA - Centro,CEMADEN,P,-44.16077,-5.73646,,2016-06-03
2627,3690,20024383,NOVA LIMA - Honório Bicalho,CEMADEN,P,-43.825,-20.021,,2015-02-05
2628,3692,3363982,AMONTADA - Centro,CEMADEN,P,-39.828,-3.364,,2014-08-12
2629,3695,4823778,JAGUARUANA - Alto,CEMADEN,P,-37.78,-4.828,,2014-08-12
2630,3696,3694037,SOBRAL - Padre Ibiapina,CEMADEN,P,-40.372,-3.69,,2014-08-12
2631,3697,3733858,FORTALEZA - Antonio Bezerra,CEMADEN,P,-38.589,-3.736,,2014-08-12
2632,3698,3283990,AMONTADA - Nascente,CEMADEN,P,-39.904,-3.282,,2014-08-12
2633,3699,3704033,SOBRAL - Sinha Sabóia,CEMADEN,P,-40.335,-3.709,,2014-08-12
2634,3700,6403886,ICÓ - Centro,CEMADEN,P,-38.859,-6.4,,2016-01-21
2635,3701,7223931,JUAZEIRO DO NORTE - Centro,CEMADEN,P,-39.319,-7.225,,2014-08-12
2636,3703,3373988,AMONTADA - Gurupa,CEMADEN,P,-39.881,-3.37,,2014-08-12
2637,3704,3743862,CAUCAIA - Tabapuãzinho,CEMADEN,P,-38.62,-3.741,,2014-08-12
2638,3706,7263943,CRATO - Granjeiro,CEMADEN,P,-39.433,-7.268,,2014-08-12
2639,3707,4044494,LAGO VERDE - Prefeito Municipal,CEMADEN,P,-44.93504,-4.04169,,2016-06-26
2640,3708,5114285,TIMON - IFMA Instituto Federal do Maranhão,CEMADEN,P,-42.85308,-5.11207,,2016-06-23
2641,3710,4833778,JAGUARUANA - Centro,CEMADEN,P,-37.786,-4.838,,2014-08-12
2642,3713,3723856,FORTALEZA - Presidente Kennedy,CEMADEN,P,-38.565,-3.728,,2014-08-12
2643,3714,28674942,CRICIÚMA- Vila Francesa,CEMADEN,P,-49.41612,-28.67498,,2016-02-17
2644,3716,3723859,FORTALEZA - Antonio Bezerra2,CEMADEN,P,-38.598,-3.726,,2014-08-12
2645,3719,29585139,SÃO SEBASTIÃO DO CAÍ - São Sebastião do Caí,CEMADEN,H,-51.3866,-29.5837,,2015-12-04
2646,3725,3783855,FORTALEZA - Parangaba,CEMADEN,P,-38.555,-3.781,,2014-08-12
2647,3727,3743978,IRAUÇUBA - Centro,CEMADEN,P,-39.784,-3.745,,2014-08-12
2648,3729,3753856,FORTALEZA - Panamericano,CEMADEN,P,-38.567,-3.753,,2014-08-12
2649,3730,4574463,TRIZIDELA DO VALE - Prefeitura,CEMADEN,P,-44.62779,-4.5694,,2016-06-25
2650,3732,5113838,MORADA NOVA - Centro,CEMADEN,P,-38.374,-5.113,,2014-08-12
2651,3734,3753866,CAUCAIA - Conjunto Metropolitano,CEMADEN,P,-38.661,-3.759,,2014-08-12
2652,3738,28664922,MORRO DA FUMAÇA - Monte Verde,CEMADEN,P,-49.21527,-28.65704,,2016-02-17
2653,3739,31375198,SÃO LOURENÇO DO SUL - Arroio Sao Lourenco,CEMADEN,H,-51.9791,-31.3699,,2016-08-03
2654,3740,23584805,ITAPETININGA - Ribeirao Ponte Alta,CEMADEN,H,-48.0529,-23.5839,,2016-10-31
2655,3741,29004976,JACINTO MACHADO - Centro,CEMADEN,P,-49.76335,-28.99902,,2016-02-17
2656,3744,19894380,SABARÁ - Sabará,CEMADEN,H,-43.8005,-19.8869,,2015-10-24
2657,3747,3783852,FORTALEZA - Dias Macedo,CEMADEN,P,-38.521,-3.786,,2014-08-12
2658,3748,4783774,JAGUARUANA - São José,CEMADEN,P,-37.748,-4.788,,2014-08-12
2659,3749,22734644,PEDRA BELA - Centro,CEMADEN,P,-46.4433,-22.7348,,2015-11-03
2660,3750,22474435,PORTO REAL - Bulhões,CEMADEN,P,-44.29245,-22.42316,,2016-01-27
2661,3755,29495135,BOM PRINCÍPIO - Bom Princípio,CEMADEN,H,-51.3493,-29.48775,,2015-12-04
2662,3756,7383877,MAURITI - Centro,CEMADEN,P,-38.773,-7.388,,2014-08-12
2663,3757,3524034,MASSAPÊ - Centro,CEMADEN,P,-40.341,-3.524,,2014-08-12
2664,3766,3723854,FORTALEZA - AC Francisco Sa,CEMADEN,P,-38.54794,-3.72067,,2014-08-12
2665,3767,5103837,MORADA NOVA - Cristo Rei,CEMADEN,P,-38.372,-5.107,,2014-08-12
2666,3771,28484900,TUBARÃO - Centro,CEMADEN,P,-49.00306,-28.4825,,2016-07-05
2667,3772,3893868,MARANGUAPE - Centro,CEMADEN,P,-38.68,-3.89,,2016-01-19
2668,3773,7253914,MISSÃO VELHA - Centro,CEMADEN,P,-39.1417,-7.2473,,2016-01-20
2669,3774,3464068,MORAÚJO - Prefeitura,CEMADEN,P,-40.67887,-3.46475,,2016-01-19
2670,3775,27734864,PALHOÇA - Praia de Fora,CEMADEN,P,-48.6398,-27.73015,,2016-04-11
2671,3782,27174913,BOTUVERÁ - ,CEMADEN,P,-49.1324,-27.1657,,2015-02-07
2672,3783,26914881,ILHOTA - Rua Inês Eufrásia de Jesus,CEMADEN,P,-48.815,-26.911,,2015-02-05
2673,3784,26884958,JOSÉ BOITEUX - Alto Rio Lieizs,CEMADEN,P,-49.581,-26.879,,2014-07-25
2674,3787,27904913,ANITÁPOLIS - Anitapolis,CEMADEN,P,-49.131,-27.905,,2014-07-25
2675,3788,26924899,GASPAR - Figueira,CEMADEN,P,-48.989,-26.915,,2014-07-25
2676,3789,26724890,LUIZ ALVES - Vila do Salto2,CEMADEN,P,-48.901,-26.717,,2014-07-25
2677,3790,27294894,NOVA TRENTO - Centro,CEMADEN,P,-48.928,-27.286,,2014-07-25
2678,3791,27074886,BRUSQUE - Limeira,CEMADEN,P,-48.865,-27.07,,2014-07-25
2679,3792,5103836,MORADA NOVA - Acudinho,CEMADEN,P,-38.362,-5.108,,2014-08-12
2680,3793,21104245,MURIAÉ - Vermelho,CEMADEN,P,-42.456,-21.107,,2014-08-12
2681,3794,23644689,EMBU - Itatuba,CEMADEN,P,-46.897,-23.642,,2014-08-12
2682,3795,23654685,EMBU - Centro,CEMADEN,P,-46.857,-23.658,,2014-08-12
2683,3805,5523958,PEDRA BRANCA - Centro,CEMADEN,P,-39.589,-5.525,,2014-08-12
2684,3806,4244229,BARRAS - AC Barras,CEMADEN,P,-42.294,-4.247,,2014-08-13
2685,3807,5503685,IPANGUAÇU - Av. Luiz Gonzaga,CEMADEN,P,-36.859,-5.508,,2014-08-13
2686,3809,5453971,PEDRA BRANCA - Centro,CEMADEN,P,-39.716,-5.455,,2014-08-13
2687,3810,13743948,GANDU - Dois de Julho,CEMADEN,P,-39.482,-13.74,,2014-08-13
2688,3811,15373948,CAMACAN - São João do Panelinha,CEMADEN,P,-39.489,-15.374,,2014-08-13
2689,3812,22124324,TRÊS RIOS - Angra dos Reis,CEMADEN,P,-43.243,-22.129,,2014-08-13
2690,3813,6263521,GOIANINHA - Rua Tabelião Antonio,CEMADEN,P,-35.21,-6.262,,2014-08-13
2691,3814,13363907,VALENÇA - Rua São Roque,CEMADEN,P,-39.078,-13.363,,2014-08-13
2692,3815,22124278,TERESÓPOLIS - Volta do Pião,CEMADEN,P,-42.78,-22.122,,2014-08-13
2693,3816,15413949,CAMACAN - Centro,CEMADEN,P,-39.493,-15.415,,2014-08-13
2694,3817,14793904,ILHÉUS - Conquista,CEMADEN,P,-39.045,-14.796,,2014-08-13
2695,3818,20414290,PONTE NOVA - Rua das Paineiras,CEMADEN,P,-42.904,-20.41,,2014-08-13
2696,3820,23744679,ITAPECERICA DA SERRA - Jacira,CEMADEN,P,-46.795,-23.746,,2014-08-14
2697,3821,26864869,NAVEGANTES - Machados,CEMADEN,P,-48.691,-26.863,,2014-07-25
2698,3824,23834681,EMBU-GUAÇU - Vila Louro,CEMADEN,H,-46.8057,-23.8347,,2014-08-14
2699,3825,26884929,INDAIAL - ,CEMADEN,P,-49.2852,-26.8808,,2015-02-09
2700,3827,27084889,BRUSQUE - Nova Brasilia,CEMADEN,P,-48.889,-27.082,,2014-07-25
2701,3828,26944874,ITAJAÍ - Itaipava,CEMADEN,P,-48.747,-26.94,,2014-08-11
2702,3830,27014871,CAMBORIÚ - Rio do Meio,CEMADEN,P,-48.713,-27.009,,2014-07-27
2703,3831,22184285,TERESÓPOLIS - Serra do Capim,CEMADEN,P,-42.851,-22.182,,2014-08-14
2704,3832,22734559,CAMPOS DO JORDÃO - Campos do Jordão,CEMADEN,H,-45.59289,-22.73859,,2014-08-15
2705,3833,23734655,SÃO BERNARDO DO CAMPO - Demarchi,CEMADEN,P,-46.553,-23.737,,2014-08-15
2706,3834,21714336,JUIZ DE FORA - Granjas Betânia,CEMADEN,P,-43.362,-21.715,,2014-08-15
2707,3835,23214707,ITUPEVA - Guacuri,CEMADEN,P,-47.078,-23.214,,2014-08-15
2708,3836,22694501,CACHOEIRA PAULISTA - Cachoeira Paulista - SP,CEMADEN,P,-45.0,-22.692,,2014-08-15
